STATION_NAME,station_codes,DAY_TYPE,TIME_PER_HOUR,daily_avg_tap_in,daily_avg_tap_out
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,0,53.22222222222222,487.22222222222223
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,5,406.1111111111111,50.0
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,6,1225.111111111111,613.3333333333334
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,7,1635.3333333333333,1047.3333333333333
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,8,2141.5555555555557,1300.888888888889
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,9,2639.1111111111113,1525.7777777777778
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,10,2334.3333333333335,1502.3333333333333
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,11,2269.8888888888887,1529.5555555555557
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,12,2287.222222222222,1751.3333333333333
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,13,2148.1111111111113,1931.111111111111
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,14,2013.888888888889,1977.7777777777778
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,15,1922.3333333333333,2135.1111111111113
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,16,2017.0,2332.0
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,17,2198.5555555555557,2660.8888888888887
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,18,2014.7777777777778,2794.5555555555557
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,19,1666.4444444444443,2599.8888888888887
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,20,1353.0,2485.3333333333335
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,21,1180.6666666666667,2598.0
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,22,854.0,2645.8888888888887
Ang Mo Kio,NS16,WEEKENDS/HOLIDAY,23,354.0,1544.0
Bartley,CC12,WEEKDAY,0,4.0,21.272727272727273
Bartley,CC12,WEEKDAY,5,27.954545454545453,3.6363636363636362
Bartley,CC12,WEEKDAY,6,197.77272727272728,101.81818181818181
Bartley,CC12,WEEKDAY,7,655.0,319.1818181818182
Bartley,CC12,WEEKDAY,8,1049.5454545454545,321.5
Bartley,CC12,WEEKDAY,9,601.5,198.9090909090909
Bartley,CC12,WEEKDAY,10,320.5,152.6818181818182
Bartley,CC12,WEEKDAY,11,339.6818181818182,157.5909090909091
Bartley,CC12,WEEKDAY,12,323.27272727272725,218.13636363636363
Bartley,CC12,WEEKDAY,13,289.77272727272725,286.27272727272725
Bartley,CC12,WEEKDAY,14,234.13636363636363,266.0
Bartley,CC12,WEEKDAY,15,236.36363636363637,259.54545454545456
Bartley,CC12,WEEKDAY,16,324.5,297.22727272727275
Bartley,CC12,WEEKDAY,17,457.95454545454544,477.8636363636364
Bartley,CC12,WEEKDAY,18,537.0454545454545,810.5909090909091
Bartley,CC12,WEEKDAY,19,304.3636363636364,625.7272727272727
Bartley,CC12,WEEKDAY,20,193.5909090909091,410.90909090909093
Bartley,CC12,WEEKDAY,21,131.8181818181818,380.04545454545456
Bartley,CC12,WEEKDAY,22,101.27272727272727,277.45454545454544
Bartley,CC12,WEEKDAY,23,30.40909090909091,108.4090909090909
Bartley,CC12,WEEKENDS/HOLIDAY,0,0.4444444444444444,14.11111111111111
Bartley,CC12,WEEKENDS/HOLIDAY,5,3.111111111111111,0.4444444444444444
Bartley,CC12,WEEKENDS/HOLIDAY,6,21.0,14.444444444444445
Bartley,CC12,WEEKENDS/HOLIDAY,7,34.77777777777778,44.44444444444444
Bartley,CC12,WEEKENDS/HOLIDAY,8,143.33333333333334,61.666666666666664
Bartley,CC12,WEEKENDS/HOLIDAY,9,338.8888888888889,190.0
Bartley,CC12,WEEKENDS/HOLIDAY,10,393.3333333333333,221.11111111111111
Bartley,CC12,WEEKENDS/HOLIDAY,11,414.44444444444446,242.44444444444446
Bartley,CC12,WEEKENDS/HOLIDAY,12,474.22222222222223,278.0
Bartley,CC12,WEEKENDS/HOLIDAY,13,371.3333333333333,305.6666666666667
Bartley,CC12,WEEKENDS/HOLIDAY,14,307.3333333333333,298.6666666666667
Bartley,CC12,WEEKENDS/HOLIDAY,15,304.22222222222223,295.22222222222223
Bartley,CC12,WEEKENDS/HOLIDAY,16,357.8888888888889,298.8888888888889
Bartley,CC12,WEEKENDS/HOLIDAY,17,410.55555555555554,326.22222222222223
Bartley,CC12,WEEKENDS/HOLIDAY,18,361.0,348.55555555555554
Bartley,CC12,WEEKENDS/HOLIDAY,19,234.88888888888889,335.0
Bartley,CC12,WEEKENDS/HOLIDAY,20,151.88888888888889,328.22222222222223
Bartley,CC12,WEEKENDS/HOLIDAY,21,123.77777777777777,314.3333333333333
Bartley,CC12,WEEKENDS/HOLIDAY,22,99.44444444444444,270.55555555555554
Bartley,CC12,WEEKENDS/HOLIDAY,23,28.11111111111111,115.66666666666667
Bayfront,CE1/DT16,WEEKDAY,0,852.0,70.72727272727273
Bayfront,CE1/DT16,WEEKDAY,5,59.40909090909091,0.0
Bayfront,CE1/DT16,WEEKDAY,6,323.54545454545456,1115.909090909091
Bayfront,CE1/DT16,WEEKDAY,7,562.0,1242.8636363636363
Bayfront,CE1/DT16,WEEKDAY,8,515.2727272727273,1599.7727272727273
Bayfront,CE1/DT16,WEEKDAY,9,366.0,1763.2727272727273
Bayfront,CE1/DT16,WEEKDAY,10,474.09090909090907,1732.4545454545455
Bayfront,CE1/DT16,WEEKDAY,11,764.2272727272727,1973.5
Bayfront,CE1/DT16,WEEKDAY,12,956.0,2104.681818181818
Bayfront,CE1/DT16,WEEKDAY,13,1285.8181818181818,2109.090909090909
Bayfront,CE1/DT16,WEEKDAY,14,1440.909090909091,2117.1363636363635
Bayfront,CE1/DT16,WEEKDAY,15,1851.1363636363637,1867.3181818181818
Bayfront,CE1/DT16,WEEKDAY,16,1938.090909090909,1985.1818181818182
Bayfront,CE1/DT16,WEEKDAY,17,2422.5,2571.0454545454545
Bayfront,CE1/DT16,WEEKDAY,18,2805.590909090909,3484.2272727272725
Bayfront,CE1/DT16,WEEKDAY,19,2789.2727272727275,3202.3636363636365
Bayfront,CE1/DT16,WEEKDAY,20,4245.136363636364,2050.5
Bayfront,CE1/DT16,WEEKDAY,21,4270.818181818182,1538.0454545454545
Bayfront,CE1/DT16,WEEKDAY,22,4210.363636363636,1383.7727272727273
Bayfront,CE1/DT16,WEEKDAY,23,2590.0454545454545,568.9545454545455
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,0,102.22222222222223,31.555555555555557
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,5,37.22222222222222,0.0
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,6,598.0,986.8888888888889
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,7,688.2222222222222,1118.4444444444443
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,8,519.0,1514.0
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,9,397.0,1978.3333333333333
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,10,868.7777777777778,2730.4444444444443
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,11,1044.2222222222222,3352.0
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,12,1318.3333333333333,3327.3333333333335
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,13,2268.6666666666665,3569.222222222222
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,14,2352.3333333333335,3735.5555555555557
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,15,3311.777777777778,3441.8888888888887
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,16,3624.6666666666665,3714.8888888888887
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,17,3965.3333333333335,4245.666666666667
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,18,3948.6666666666665,4714.666666666667
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,19,4520.777777777777,4361.222222222223
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,20,6844.444444444444,2379.3333333333335
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,21,6768.222222222223,1348.888888888889
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,22,6266.444444444444,919.3333333333334
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,23,3226.6666666666665,331.8888888888889
Bayshore,TE29,WEEKDAY,0,2.6363636363636362,33.04545454545455
Bayshore,TE29,WEEKDAY,5,12.090909090909092,0.09090909090909091
Bayshore,TE29,WEEKDAY,6,95.72727272727273,20.818181818181817
Bayshore,TE29,WEEKDAY,7,328.8636363636364,111.72727272727273
Bayshore,TE29,WEEKDAY,8,595.0909090909091,108.77272727272727
Bayshore,TE29,WEEKDAY,9,320.04545454545456,71.86363636363636
Bayshore,TE29,WEEKDAY,10,202.54545454545453,61.09090909090909
Bayshore,TE29,WEEKDAY,11,196.63636363636363,73.13636363636364
Bayshore,TE29,WEEKDAY,12,167.0,106.54545454545455
Bayshore,TE29,WEEKDAY,13,145.9090909090909,135.04545454545453
Bayshore,TE29,WEEKDAY,14,122.68181818181819,141.63636363636363
Bayshore,TE29,WEEKDAY,15,114.5909090909091,168.45454545454547
Bayshore,TE29,WEEKDAY,16,133.95454545454547,209.72727272727272
Bayshore,TE29,WEEKDAY,17,188.04545454545453,268.45454545454544
Bayshore,TE29,WEEKDAY,18,205.1818181818182,439.8181818181818
Bayshore,TE29,WEEKDAY,19,138.63636363636363,398.09090909090907
Bayshore,TE29,WEEKDAY,20,78.31818181818181,244.4090909090909
Bayshore,TE29,WEEKDAY,21,52.22727272727273,216.54545454545453
Bayshore,TE29,WEEKDAY,22,38.45454545454545,176.3181818181818
Bayshore,TE29,WEEKDAY,23,16.545454545454547,92.0909090909091
Bayshore,TE29,WEEKENDS/HOLIDAY,0,0.8888888888888888,28.444444444444443
Bayshore,TE29,WEEKENDS/HOLIDAY,5,5.111111111111111,0.0
Bayshore,TE29,WEEKENDS/HOLIDAY,6,45.22222222222222,15.88888888888889
Bayshore,TE29,WEEKENDS/HOLIDAY,7,86.77777777777777,75.0
Bayshore,TE29,WEEKENDS/HOLIDAY,8,169.11111111111111,72.33333333333333
Bayshore,TE29,WEEKENDS/HOLIDAY,9,208.88888888888889,83.77777777777777
Bayshore,TE29,WEEKENDS/HOLIDAY,10,229.33333333333334,92.55555555555556
Bayshore,TE29,WEEKENDS/HOLIDAY,11,225.88888888888889,126.11111111111111
Bayshore,TE29,WEEKENDS/HOLIDAY,12,193.88888888888889,132.11111111111111
Bayshore,TE29,WEEKENDS/HOLIDAY,13,171.88888888888889,159.55555555555554
Bayshore,TE29,WEEKENDS/HOLIDAY,14,151.22222222222223,173.44444444444446
Bayshore,TE29,WEEKENDS/HOLIDAY,15,164.77777777777777,175.88888888888889
Bayshore,TE29,WEEKENDS/HOLIDAY,16,178.44444444444446,190.22222222222223
Bayshore,TE29,WEEKENDS/HOLIDAY,17,194.22222222222223,213.33333333333334
Bayshore,TE29,WEEKENDS/HOLIDAY,18,217.44444444444446,230.11111111111111
Bayshore,TE29,WEEKENDS/HOLIDAY,19,159.33333333333334,220.22222222222223
Bayshore,TE29,WEEKENDS/HOLIDAY,20,93.55555555555556,233.33333333333334
Bayshore,TE29,WEEKENDS/HOLIDAY,21,67.0,218.33333333333334
Bayshore,TE29,WEEKENDS/HOLIDAY,22,47.22222222222222,183.0
Bayshore,TE29,WEEKENDS/HOLIDAY,23,22.88888888888889,94.88888888888889
Beauty World,DT5,WEEKDAY,0,10.909090909090908,105.5
Beauty World,DT5,WEEKDAY,5,72.9090909090909,9.409090909090908
Beauty World,DT5,WEEKDAY,6,487.8636363636364,211.1818181818182
Beauty World,DT5,WEEKDAY,7,1227.7272727272727,675.2272727272727
Beauty World,DT5,WEEKDAY,8,1751.6818181818182,834.9090909090909
Beauty World,DT5,WEEKDAY,9,983.0909090909091,569.5454545454545
Beauty World,DT5,WEEKDAY,10,640.3636363636364,469.59090909090907
Beauty World,DT5,WEEKDAY,11,681.5909090909091,478.5
Beauty World,DT5,WEEKDAY,12,732.6818181818181,586.4545454545455
Beauty World,DT5,WEEKDAY,13,716.0,563.9090909090909
Beauty World,DT5,WEEKDAY,14,592.3181818181819,546.7727272727273
Beauty World,DT5,WEEKDAY,15,580.4545454545455,597.0454545454545
Beauty World,DT5,WEEKDAY,16,644.9545454545455,698.1363636363636
Beauty World,DT5,WEEKDAY,17,961.4090909090909,1152.5454545454545
Beauty World,DT5,WEEKDAY,18,1100.5,1849.4545454545455
Beauty World,DT5,WEEKDAY,19,794.0454545454545,1350.2727272727273
Beauty World,DT5,WEEKDAY,20,587.4090909090909,819.7727272727273
Beauty World,DT5,WEEKDAY,21,438.8636363636364,768.0454545454545
Beauty World,DT5,WEEKDAY,22,282.40909090909093,669.6818181818181
Beauty World,DT5,WEEKDAY,23,109.27272727272727,374.77272727272725
Beauty World,DT5,WEEKENDS/HOLIDAY,0,7.777777777777778,78.88888888888889
Beauty World,DT5,WEEKENDS/HOLIDAY,5,40.77777777777778,3.6666666666666665
Beauty World,DT5,WEEKENDS/HOLIDAY,6,247.11111111111111,127.88888888888889
Beauty World,DT5,WEEKENDS/HOLIDAY,7,442.0,396.1111111111111
Beauty World,DT5,WEEKENDS/HOLIDAY,8,603.0,567.7777777777778
