STATION_NAME,station_codes,DAY_TYPE,TIME_PER_HOUR,daily_avg_tap_in,daily_avg_tap_out
Bartley,CC12,WEEKDAY,6,520.0,483.6666666666667
Bartley,CC12,WEEKDAY,7,1087.7142857142858,1237.0
Bartley,CC12,WEEKDAY,8,1426.7142857142858,400.7142857142857
Bartley,CC12,WEEKDAY,9,698.1428571428571,226.66666666666666
Bartley,CC12,WEEKDAY,10,328.14285714285717,153.9047619047619
Bartley,CC12,WEEKDAY,11,338.6666666666667,139.61904761904762
Bartley,CC12,WEEKDAY,12,400.8095238095238,234.71428571428572
Bartley,CC12,WEEKDAY,13,1083.047619047619,428.5238095238095
Bartley,CC12,WEEKDAY,14,616.4761904761905,413.6666666666667
Bartley,CC12,WEEKDAY,15,497.04761904761904,348.0952380952381
Bartley,CC12,WEEKDAY,16,478.2857142857143,388.6666666666667
Bartley,CC12,WEEKDAY,17,695.1428571428571,626.8095238095239
Bartley,CC12,WEEKDAY,18,701.4761904761905,1104.6666666666667
Bartley,CC12,WEEKDAY,19,324.23809523809524,873.5714285714286
Bartley,CC12,WEEKDAY,20,213.61904761904762,495.5238095238095
Bartley,CC12,WEEKDAY,21,149.57142857142858,437.04761904761904
Bartley,CC12,WEEKDAY,22,109.19047619047619,281.85714285714283
Bartley,CC12,WEEKDAY,23,33.095238095238095,110.47619047619048
Bartley,CC12,WEEKENDS/HOLIDAY,0,3.0,20.4
Bartley,CC12,WEEKENDS/HOLIDAY,5,10.7,0.9
Bartley,CC12,WEEKENDS/HOLIDAY,6,86.0,47.2
Bartley,CC12,WEEKENDS/HOLIDAY,7,157.6,151.2
Bartley,CC12,WEEKENDS/HOLIDAY,8,286.4,173.9
Bartley,CC12,WEEKENDS/HOLIDAY,9,369.8,174.6
Bartley,CC12,WEEKENDS/HOLIDAY,10,446.1,216.2
Bartley,CC12,WEEKENDS/HOLIDAY,11,434.0,271.8
Bartley,CC12,WEEKENDS/HOLIDAY,12,513.6,299.6
Bartley,CC12,WEEKENDS/HOLIDAY,13,449.9,326.3
Bartley,CC12,WEEKENDS/HOLIDAY,14,346.8,366.2
Bartley,CC12,WEEKENDS/HOLIDAY,15,385.8,355.1
Bartley,CC12,WEEKENDS/HOLIDAY,16,372.5,363.9
Bartley,CC12,WEEKENDS/HOLIDAY,17,421.2,390.7
Bartley,CC12,WEEKENDS/HOLIDAY,18,404.6,384.0
Bartley,CC12,WEEKENDS/HOLIDAY,19,278.3,387.8
Bartley,CC12,WEEKENDS/HOLIDAY,20,168.3,370.3
Bartley,CC12,WEEKENDS/HOLIDAY,21,130.5,366.7
Bartley,CC12,WEEKENDS/HOLIDAY,22,103.4,252.5
Bartley,CC12,WEEKENDS/HOLIDAY,23,41.2,117.1
Bayfront,CE1/DT16,WEEKDAY,0,74.33333333333333,26.952380952380953
Bayfront,CE1/DT16,WEEKDAY,5,55.476190476190474,0.047619047619047616
Bayfront,CE1/DT16,WEEKDAY,6,316.7142857142857,1157.3333333333333
Bayfront,CE1/DT16,WEEKDAY,7,541.4285714285714,1326.7142857142858
Bayfront,CE1/DT16,WEEKDAY,8,535.7142857142857,1672.857142857143
Bayfront,CE1/DT16,WEEKDAY,9,363.3333333333333,1680.142857142857
Bayfront,CE1/DT16,WEEKDAY,10,460.6190476190476,1523.0
Bayfront,CE1/DT16,WEEKDAY,11,684.2857142857143,1651.6190476190477
Bayfront,CE1/DT16,WEEKDAY,12,838.7142857142857,1753.952380952381
Bayfront,CE1/DT16,WEEKDAY,13,1078.857142857143,1703.4285714285713
Bayfront,CE1/DT16,WEEKDAY,14,1140.952380952381,1709.857142857143
Bayfront,CE1/DT16,WEEKDAY,15,1529.3809523809523,1335.7142857142858
Bayfront,CE1/DT16,WEEKDAY,16,1521.2380952380952,1392.0
Bayfront,CE1/DT16,WEEKDAY,17,2097.0,1689.6666666666667
Bayfront,CE1/DT16,WEEKDAY,18,2531.5714285714284,2388.4761904761904
Bayfront,CE1/DT16,WEEKDAY,19,2222.8571428571427,2411.4285714285716
Bayfront,CE1/DT16,WEEKDAY,20,3732.285714285714,1422.047619047619
Bayfront,CE1/DT16,WEEKDAY,21,3608.285714285714,967.0
Bayfront,CE1/DT16,WEEKDAY,22,3057.6190476190477,810.7619047619048
Bayfront,CE1/DT16,WEEKDAY,23,1896.047619047619,282.85714285714283
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,0,93.8,38.4
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,5,36.5,0.0
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,6,770.0,1024.6
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,7,691.9,1140.8
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,8,561.2,1516.1
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,9,391.5,1644.6
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,10,791.4,2203.6
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,11,892.7,2907.6
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,12,1074.4,2823.3
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,13,1928.0,3095.9
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,14,1984.4,3121.7
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,15,2799.5,2805.4
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,16,3038.8,2830.2
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,17,3328.9,2934.1
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,18,3286.6,3135.1
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,19,3332.4,3002.9
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,20,5186.3,1830.5
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,21,5215.0,1187.1
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,22,4362.3,944.6
Bayfront,CE1/DT16,WEEKENDS/HOLIDAY,23,2497.0,345.8
Bayshore,TE29,WEEKDAY,0,0.42857142857142855,16.761904761904763
Bayshore,TE29,WEEKDAY,5,14.428571428571429,0.0
Bayshore,TE29,WEEKDAY,6,199.38095238095238,32.142857142857146
Bayshore,TE29,WEEKDAY,7,557.5714285714286,155.95238095238096
Bayshore,TE29,WEEKDAY,8,802.0952380952381,118.95238095238095
Bayshore,TE29,WEEKDAY,9,384.42857142857144,75.9047619047619
Bayshore,TE29,WEEKDAY,10,201.38095238095238,52.23809523809524
Bayshore,TE29,WEEKDAY,11,175.76190476190476,71.80952380952381
Bayshore,TE29,WEEKDAY,12,153.8095238095238,106.61904761904762
Bayshore,TE29,WEEKDAY,13,141.57142857142858,174.38095238095238
Bayshore,TE29,WEEKDAY,14,128.8095238095238,194.85714285714286
Bayshore,TE29,WEEKDAY,15,108.76190476190476,202.95238095238096
Bayshore,TE29,WEEKDAY,16,141.38095238095238,250.47619047619048
Bayshore,TE29,WEEKDAY,17,190.66666666666666,358.95238095238096
Bayshore,TE29,WEEKDAY,18,199.33333333333334,579.047619047619
Bayshore,TE29,WEEKDAY,19,121.04761904761905,538.7619047619048
Bayshore,TE29,WEEKDAY,20,83.71428571428571,294.42857142857144
Bayshore,TE29,WEEKDAY,21,41.333333333333336,218.52380952380952
Bayshore,TE29,WEEKDAY,22,28.904761904761905,153.76190476190476
Bayshore,TE29,WEEKDAY,23,10.380952380952381,77.38095238095238
Bayshore,TE29,WEEKENDS/HOLIDAY,0,0.5,21.1
Bayshore,TE29,WEEKENDS/HOLIDAY,5,6.2,0.2
Bayshore,TE29,WEEKENDS/HOLIDAY,6,56.1,16.8
Bayshore,TE29,WEEKENDS/HOLIDAY,7,93.5,66.7
Bayshore,TE29,WEEKENDS/HOLIDAY,8,197.6,82.8
Bayshore,TE29,WEEKENDS/HOLIDAY,9,241.5,89.9
Bayshore,TE29,WEEKENDS/HOLIDAY,10,247.4,104.3
Bayshore,TE29,WEEKENDS/HOLIDAY,11,235.8,144.1
Bayshore,TE29,WEEKENDS/HOLIDAY,12,216.2,170.1
Bayshore,TE29,WEEKENDS/HOLIDAY,13,193.5,190.1
Bayshore,TE29,WEEKENDS/HOLIDAY,14,173.9,211.1
Bayshore,TE29,WEEKENDS/HOLIDAY,15,179.4,217.5
Bayshore,TE29,WEEKENDS/HOLIDAY,16,188.9,242.7
Bayshore,TE29,WEEKENDS/HOLIDAY,17,225.2,254.7
Bayshore,TE29,WEEKENDS/HOLIDAY,18,220.9,264.0
Bayshore,TE29,WEEKENDS/HOLIDAY,19,184.9,251.1
Bayshore,TE29,WEEKENDS/HOLIDAY,20,107.6,241.3
Bayshore,TE29,WEEKENDS/HOLIDAY,21,72.0,220.1
Bayshore,TE29,WEEKENDS/HOLIDAY,22,54.0,165.2
Bayshore,TE29,WEEKENDS/HOLIDAY,23,18.3,73.3
Beauty World,DT5,WEEKDAY,0,9.666666666666666,73.71428571428571
Beauty World,DT5,WEEKDAY,5,81.0952380952381,10.333333333333334
Beauty World,DT5,WEEKDAY,6,798.5714285714286,276.7142857142857
Beauty World,DT5,WEEKDAY,7,1823.7142857142858,841.6666666666666
Beauty World,DT5,WEEKDAY,8,2219.3809523809523,1029.5714285714287
Beauty World,DT5,WEEKDAY,9,1133.5714285714287,653.7619047619048
Beauty World,DT5,WEEKDAY,10,630.4761904761905,482.6666666666667
Beauty World,DT5,WEEKDAY,11,649.5714285714286,490.2857142857143
Beauty World,DT5,WEEKDAY,12,733.4285714285714,588.4761904761905
Beauty World,DT5,WEEKDAY,13,784.3809523809524,655.3809523809524
Beauty World,DT5,WEEKDAY,14,623.4285714285714,735.2857142857143
Beauty World,DT5,WEEKDAY,15,743.0952380952381,777.6190476190476
Beauty World,DT5,WEEKDAY,16,781.1428571428571,895.047619047619
Beauty World,DT5,WEEKDAY,17,1111.142857142857,1446.2380952380952
Beauty World,DT5,WEEKDAY,18,1381.4761904761904,2484.4285714285716
Beauty World,DT5,WEEKDAY,19,1003.5238095238095,1809.904761904762
Beauty World,DT5,WEEKDAY,20,707.4761904761905,954.952380952381
Beauty World,DT5,WEEKDAY,21,578.047619047619,815.4285714285714
Beauty World,DT5,WEEKDAY,22,356.04761904761904,668.8571428571429
Beauty World,DT5,WEEKDAY,23,150.33333333333334,356.8095238095238
Beauty World,DT5,WEEKENDS/HOLIDAY,0,7.1,72.6
Beauty World,DT5,WEEKENDS/HOLIDAY,5,42.0,4.0
Beauty World,DT5,WEEKENDS/HOLIDAY,6,256.6,157.1
Beauty World,DT5,WEEKENDS/HOLIDAY,7,463.7,482.1
Beauty World,DT5,WEEKENDS/HOLIDAY,8,647.2,757.1
Beauty World,DT5,WEEKENDS/HOLIDAY,9,860.5,850.2
Beauty World,DT5,WEEKENDS/HOLIDAY,10,1036.6,765.6
Beauty World,DT5,WEEKENDS/HOLIDAY,11,1258.8,757.5
Beauty World,DT5,WEEKENDS/HOLIDAY,12,1262.4,799.5
Beauty World,DT5,WEEKENDS/HOLIDAY,13,1225.3,857.6
Beauty World,DT5,WEEKENDS/HOLIDAY,14,1037.6,802.0
Beauty World,DT5,WEEKENDS/HOLIDAY,15,964.0,853.2
Beauty World,DT5,WEEKENDS/HOLIDAY,16,964.2,852.3
Beauty World,DT5,WEEKENDS/HOLIDAY,17,984.3,1008.9
Beauty World,DT5,WEEKENDS/HOLIDAY,18,1019.8,1072.5
Beauty World,DT5,WEEKENDS/HOLIDAY,19,792.4,919.7
Beauty World,DT5,WEEKENDS/HOLIDAY,20,573.0,811.4
Beauty World,DT5,WEEKENDS/HOLIDAY,21,414.4,807.7
Beauty World,DT5,WEEKENDS/HOLIDAY,22,255.7,699.5
Beauty World,DT5,WEEKENDS/HOLIDAY,23,98.5,378.1
Bedok,EW5,WEEKDAY,0,10.666666666666666,115.14285714285714
Bedok,EW5,WEEKDAY,5,515.2380952380952,50.0
Bedok,EW5,WEEKDAY,6,1883.3333333333333,819.1428571428571
Bedok,EW5,WEEKDAY,7,3401.5238095238096,1668.4285714285713
Bedok,EW5,WEEKDAY,8,4162.476190476191,1678.4761904761904
Bedok,EW5,WEEKDAY,9,2359.0,1200.1904761904761
Bedok,EW5,WEEKDAY,10,1523.6190476190477,997.4761904761905
Bedok,EW5,WEEKDAY,11,1350.904761904762,1005.6666666666666
Bedok,EW5,WEEKDAY,12,1401.4285714285713,1204.7142857142858
Bedok,EW5,WEEKDAY,13,1437.952380952381,1271.5714285714287
Bedok,EW5,WEEKDAY,14,1389.6190476190477,1313.047619047619
Bedok,EW5,WEEKDAY,15,1225.857142857143,1522.5714285714287
Bedok,EW5,WEEKDAY,16,1380.047619047619,1749.0
Bedok,EW5,WEEKDAY,17,2462.095238095238,2814.0476190476193
Bedok,EW5,WEEKDAY,18,2675.3809523809523,4845.0
Bedok,EW5,WEEKDAY,19,1638.7619047619048,3419.0476190476193
Bedok,EW5,WEEKDAY,20,1265.0,2118.0476190476193
Bedok,EW5,WEEKDAY,21,972.2380952380952,1898.904761904762
Bedok,EW5,WEEKDAY,22,580.952380952381,1671.047619047619
Bedok,EW5,WEEKDAY,23,193.47619047619048,795.952380952381
Bedok,EW5,WEEKENDS/HOLIDAY,0,9.4,145.9
Bedok,EW5,WEEKENDS/HOLIDAY,5,202.6,13.3
Bedok,EW5,WEEKENDS/HOLIDAY,6,784.7,348.1
Bedok,EW5,WEEKENDS/HOLIDAY,7,1155.4,715.5
Bedok,EW5,WEEKENDS/HOLIDAY,8,1589.0,901.9
Bedok,EW5,WEEKENDS/HOLIDAY,9,1976.3,1119.1
Bedok,EW5,WEEKENDS/HOLIDAY,10,1858.5,1206.1
Bedok,EW5,WEEKENDS/HOLIDAY,11,1869.8,1383.5
Bedok,EW5,WEEKENDS/HOLIDAY,12,1960.2,1512.7
Bedok,EW5,WEEKENDS/HOLIDAY,13,1937.5,1658.1
Bedok,EW5,WEEKENDS/HOLIDAY,14,1768.1,1652.3
Bedok,EW5,WEEKENDS/HOLIDAY,15,1711.1,1791.0
Bedok,EW5,WEEKENDS/HOLIDAY,16,1675.2,1968.5
Bedok,EW5,WEEKENDS/HOLIDAY,17,1840.2,2252.0
Bedok,EW5,WEEKENDS/HOLIDAY,18,1768.3,2304.0
Bedok,EW5,WEEKENDS/HOLIDAY,19,1522.8,2024.0
Bedok,EW5,WEEKENDS/HOLIDAY,20,1274.0,1811.4
Bedok,EW5,WEEKENDS/HOLIDAY,21,994.6,1719.0
Bedok,EW5,WEEKENDS/HOLIDAY,22,617.9,1647.9
Bedok,EW5,WEEKENDS/HOLIDAY,23,204.9,811.2
Bedok North,DT29,WEEKDAY,0,1.9523809523809523,41.285714285714285
Bedok North,DT29,WEEKDAY,5,101.23809523809524,3.9523809523809526
Bedok North,DT29,WEEKDAY,6,718.047619047619,142.85714285714286
Bedok North,DT29,WEEKDAY,7,1439.5238095238096,464.14285714285717
Bedok North,DT29,WEEKDAY,8,1644.7619047619048,496.9047619047619
Bedok North,DT29,WEEKDAY,9,806.3333333333334,233.71428571428572
Bedok North,DT29,WEEKDAY,10,406.14285714285717,123.57142857142857
Bedok North,DT29,WEEKDAY,11,304.1904761904762,129.04761904761904
Bedok North,DT29,WEEKDAY,12,293.3809523809524,191.33333333333334
Bedok North,DT29,WEEKDAY,13,281.2857142857143,251.47619047619048
Bedok North,DT29,WEEKDAY,14,242.42857142857142,243.0
Bedok North,DT29,WEEKDAY,15,201.0952380952381,288.2857142857143
Bedok North,DT29,WEEKDAY,16,255.14285714285714,416.9047619047619
Bedok North,DT29,WEEKDAY,17,568.7142857142857,700.0952380952381
Bedok North,DT29,WEEKDAY,18,654.8095238095239,1320.952380952381
Bedok North,DT29,WEEKDAY,19,331.0952380952381,946.4285714285714
Bedok North,DT29,WEEKDAY,20,208.57142857142858,632.7619047619048
Bedok North,DT29,WEEKDAY,21,161.0,565.6190476190476
Bedok North,DT29,WEEKDAY,22,102.57142857142857,502.0952380952381
Bedok North,DT29,WEEKDAY,23,35.714285714285715,246.9047619047619
Bedok North,DT29,WEEKENDS/HOLIDAY,0,4.5,45.5
Bedok North,DT29,WEEKENDS/HOLIDAY,5,44.8,2.4
Bedok North,DT29,WEEKENDS/HOLIDAY,6,254.4,64.3
Bedok North,DT29,WEEKENDS/HOLIDAY,7,367.6,151.0
Bedok North,DT29,WEEKENDS/HOLIDAY,8,451.6,166.6
Bedok North,DT29,WEEKENDS/HOLIDAY,9,495.5,155.1
Bedok North,DT29,WEEKENDS/HOLIDAY,10,474.8,143.2
Bedok North,DT29,WEEKENDS/HOLIDAY,11,411.1,162.9
Bedok North,DT29,WEEKENDS/HOLIDAY,12,420.4,218.9
Bedok North,DT29,WEEKENDS/HOLIDAY,13,354.9,267.6
Bedok North,DT29,WEEKENDS/HOLIDAY,14,316.8,280.1
Bedok North,DT29,WEEKENDS/HOLIDAY,15,323.3,312.9
Bedok North,DT29,WEEKENDS/HOLIDAY,16,331.4,355.2
Bedok North,DT29,WEEKENDS/HOLIDAY,17,388.2,385.2
Bedok North,DT29,WEEKENDS/HOLIDAY,18,369.8,402.6
Bedok North,DT29,WEEKENDS/HOLIDAY,19,255.0,434.7
Bedok North,DT29,WEEKENDS/HOLIDAY,20,187.7,453.4
Bedok North,DT29,WEEKENDS/HOLIDAY,21,154.3,512.9
Bedok North,DT29,WEEKENDS/HOLIDAY,22,94.8,469.0
Bedok North,DT29,WEEKENDS/HOLIDAY,23,43.3,268.2
Bedok Reservoir,DT30,WEEKDAY,0,0.38095238095238093,44.23809523809524
Bedok Reservoir,DT30,WEEKDAY,5,98.71428571428571,6.476190476190476
Bedok Reservoir,DT30,WEEKDAY,6,691.8571428571429,223.71428571428572
Bedok Reservoir,DT30,WEEKDAY,7,1688.1904761904761,475.3333333333333
Bedok Reservoir,DT30,WEEKDAY,8,2169.1428571428573,280.8095238095238
Bedok Reservoir,DT30,WEEKDAY,9,1047.5714285714287,171.85714285714286
Bedok Reservoir,DT30,WEEKDAY,10,505.3333333333333,110.57142857142857
Bedok Reservoir,DT30,WEEKDAY,11,385.42857142857144,127.57142857142857
Bedok Reservoir,DT30,WEEKDAY,12,363.0952380952381,203.04761904761904
Bedok Reservoir,DT30,WEEKDAY,13,363.6190476190476,303.8095238095238
Bedok Reservoir,DT30,WEEKDAY,14,386.4761904761905,331.04761904761904
Bedok Reservoir,DT30,WEEKDAY,15,295.14285714285717,372.8095238095238
